symbol,bars,avg_close,max_high,min_low,total_vol
RELTD.NS,252,nan,196.45,114.5926,105826130
REPL.NS,250,nan,168.0,59.0,3731868
ROLEXRINGS.NS,251,nan,189.4,99.79,686299036
RSL.NS,123,nan,192.77,101.7,100407507
RUPA.NS,250,nan,212.84,109.21,54559681
SAGCEM.NS,250,nan,289.7,145.5,20996766
SAKSOFT.NS,252,168.47972222222222,224.75,107.59,450520661
SALZERELEC.NS,251,658.8336653386455,952.5,488.8,33185259
SAMHI.NS,251,172.95585657370518,217.97,127.0,247119966
SANDESH.NS,249,nan,1270.0,811.0,364771
SANSERA.NS,251,2361.809166135458,4170.0,1364.2,55570817
SAYAJIIND.NS,19,nan,124.0,106.5,28058
SBFC.NS,251,98.22067729083663,123.0,79.6,498068927
SECURKLOUD.NS,250,nan,34.18,15.6,12139275
MAXESTATES.NS,251,nan,579.0,305.45,30048238
MAXHEALTH.NS,251,nan,1221.9,903.0,708552921
MEDICAMEQ.NS,250,302.82956,447.65,212.4,9187228
MEDICO.NS,250,nan,56.88,30.22,84520159
MIIL.NS,19,nan,742.9,666.55,1580476
MINDACORP.NS,250,597.7043999999999,769.0,468.5,141785806
MMP.NS,249,nan,485.0,185.2,10380948
MPSLTD.NS,249,nan,2979.0,1336.1,9161250
MSUMI.NS,251,nan,53.59,35.7,2319917833
NATHBIOGEN.NS,250,159.20432,204.0,126.15,6320778
NAVA.NS,251,592.7725099601595,739.4,501.65,121258506
NCLIND.NS,250,nan,215.22,147.5,19010752
NDL.NS,252,nan,3.75,1.8,416920361
NIACL.NS,252,167.54896825396827,242.6,116.97,894947205
NIBL.NS,251,30.902470119521908,40.8,25.3,13993105
NTPC.NS,252,353.6053571428572,414.4,315.55,2594469700
OMFREIGHT.NS,233,nan,114.33,58.95,25124152
ONEGLOBAL.NS,19,nan,580.0,494.0,389339
ORIENTBELL.NS,250,nan,424.95,246.55,5247065
PACEDIGITK.NS,236,188.41190677966105,231.95,139.81,491106209
PARSVNATH.NS,250,nan,18.75,1.35,205051466
PAYTM.NS,251,1245.3788844621515,1840.0,930.6,862722548
PERSISTENT.NS,252,nan,6599.0,4244.5,159511292
PIGL.NS,251,121.9219920318725,189.7,88.05,17945532
POONAWALLA.NS,252,nan,570.4,361.2,503400658
PPAP.NS,249,nan,379.5,176.0,16640535
PRABHA.NS,251,nan,262.8,137.91,44517913
PROZONER.NS,250,nan,72.77,39.55,189172066
SKIPPER.NS,251,472.3312749003985,616.8,327.05,155855850
SOFTTECH.NS,249,nan,489.9,215.0,1538226
SOLEX.NS,250,nan,1985.0,651.2,13671315
INDOMIM.NS,32,881.6062499999999,1028.5,700.0,195873614
INDOWIND.NS,250,nan,18.94,7.0,133924491
INDSWFTLAB.NS,250,155.94512000000003,404.0,87.15,207832083
INOXWIND.NS,252,105.67964285714284,159.3,68.0,2861800369
JIOFIN.NS,251,264.83067729083666,321.6,223.3,3462502919
KAKATCEM.NS,250,nan,165.55,85.0,1516690
KANCHI.NS,19,nan,435.0,359.95,67617
KHAICHEM.NS,250,nan,135.8,42.92,71332924
KIRANVYPAR.NS,19,nan,212.0,194.0,92312
KOLTEPATIL.NS,249,389.84959839357435,554.6,292.25,41868443
KPITTECH.NS,252,887.3924603174604,1328.0,543.0,482283135
KSCL.NS,250,nan,1225.0,705.1,35817676
LEAPIND.NS,21,155.6652380952381,172.29,136.0,282773824
LLOYDSENGG.NS,251,63.95725099601595,99.75,37.4,2038862188
LPDC.NS,250,nan,9.46,5.23,21145693
LXCHEM.NS,251,nan,241.0,107.6,272140060
MAANALU.NS,250,nan,184.74,103.01,38102388
MANAKCOAT.NS,250,124.12104000000001,182.82,94.2,178856767
MANORAMA.NS,251,nan,2149.5,1060.6,52503354
GVKPIL.NS,251,nan,4.06,2.04,171451477
HAL.NS,251,nan,5149.8999,3479.1001,292813936
HDFCLIFE.NS,252,660.4103174603174,796.9,508.7,845652732
HINDCOMPOS.NS,249,430.84759036144584,550.0,347.1,1983193
HONAUT.NS,249,nan,41495.0,26220.0,1805793
SAB.NS,16,176.591875,192.6,165.0,1345
IGL.NS,251,nan,223.5,141.74,728879756
SOUTHBANK.NS,252,nan,49.9,28.5,5637842677
SOUTHWEST.NS,251,203.31278884462142,275.0,121.0,71092096
SPCENET.NS,250,nan,11.24,3.0,246635041
SPORTKING.NS,250,nan,241.51,78.17,92749524
SUMEDHA.NS,19,nan,45.0,36.6,57671
SUPRIYA.NS,250,756.3878000000001,1085.0,545.5,78189784
TALBROAUTO.NS,252,nan,451.6,219.9,51776200
TANLA.NS,252,544.7470238095241,766.0,365.9,219693106
TARAPUR.NS,250,nan,39.99,12.11,9858813
TATACHEM.NS,252,750.7430555555553,1026.65,580.3,217094778
TATVA.NS,252,1325.7837301587301,1838.1,981.5,31288619
TEJASNET.NS,252,489.6458333333334,644.75,294.0,1554886184
TIINDIA.NS,251,2834.2605561752985,3419.8999,2164.8999,96008814
TRIGYN.NS,250,nan,102.4,37.55,12621026
TRUALT.NS,24,453.85833333333335,494.0,413.65,6278866
TTML.NS,252,45.28123015873014,60.62,31.22,1174869310
TURTLEMINT.NS,24,137.82375,160.0,110.41,57238204
TVSSCS.NS,24,128.3345833333333,141.0,120.4,67381737
UNIENTER.NS,24,95.56291666666665,99.75,92.7,118375
UNITECH.NS,24,3.9825000000000004,4.31,3.67,104923642
URJA.NS,24,9.4225,10.39,8.95,15519834
UTKARSHBNK.NS,24,14.433749999999998,15.24,13.85,127418765
UTTAMSUGAR.NS,24,287.0166666666667,359.3,239.1,13103445
VALIANTLAB.NS,24,87.09458333333333,110.7,60.0,4423398
VENUSPIPES.NS,24,1596.4916666666668,1725.0,1527.1,2724005
VSTTILLERS.NS,24,4411.0125125,4709.0,4128.0,278922
VTL.NS,24,596.9229166666667,637.85,567.0,31785335
VTMLTD.NS,19,46.41263157894736,61.9,22.95,678169
WEBELSOLAR.NS,24,83.84375,98.49,73.08,58763388
YASHO.NS,24,4284.8166625,4994.0,3952.8,1794422
ZOTA.NS,24,1144.1166666666666,1309.0,1022.0,2271175
5PAISA.NS,251,335.19031872509953,416.95,245.5,43653674
AARNAV.NS,135,26.617185185185182,37.4,21.0,12083553
ABB.NS,251,nan,7924.5,4637.5,82639426
ABREL.NS,252,1466.928174603174,1965.3,1080.1,57466081
ALGOQUANT.NS,172,59.941337209302326,71.01,47.8,205969820
ALLCARGO.NS,252,13.591785714285715,36.55,7.11,2205073883
ALUFLUOR.NS,19,nan,509.9,430.0,136137
APARINDS.NS,251,11341.213147410359,18465.0,6801.0,29797540
APEX.NS,251,nan,514.5,219.86,229553651
APLLTD.NS,251,813.552988047809,998.0,635.8,31906640
APOLSINHOT.NS,249,nan,1450.1,950.0,349369
ASTRON.NS,250,nan,17.17,2.87,17626587
ATLANTAA.NS,250,nan,73.39,31.52,46520436
AUSOMENT.NS,250,nan,178.0,93.0,6261532
AUTOAXLES.NS,250,nan,2115.0,1540.2,2961952
AVADHSUGAR.NS,250,461.93279999999993,884.8,306.05,27938174
AVG.NS,250,nan,264.43,116.66,12048529
AWL.NS,251,nan,282.9,171.19,827221180
BASF.NS,252,nan,4829.8999,3122.2,6472078
BATAINDIA.NS,252,nan,1282.5,605.0,69524842
BHARATRAS.NS,250,nan,2987.5,1150.1,5936134
BIMETAL.NS,106,nan,750.75,470.9,91823
BOSCHLTD.NS,251,nan,50000.0,28610.0,8196559
BPCL.NS,252,331.0611111111111,391.65,266.6,2127564817
CAPACITE.NS,251,245.26015936254979,334.0,180.0,126406397
CAPILLARY.NS,204,553.941911764706,798.95,438.15,291557703
CESC.NS,251,165.8695617529881,204.5,138.12,557183267
CEWATER.NS,251,360.5051792828685,539.9,235.0,28068691
CHOICEIN.NS,251,nan,860.5,568.7,159986383
COCHINSHIP.NS,252,1565.520238095238,1979.9,1187.0,344974881
CONSOFINVT.NS,249,nan,320.0,152.0,4427955
CORALFINAC.NS,250,nan,50.9,25.01,10588639
CORONA.NS,187,nan,2270.1001,1336.6,28308315
DECCANCE.NS,249,nan,1164.9,525.0,9229556
DHARAN.NS,250,nan,0.61,0.11,6082152534
DHUNINV.NS,249,nan,1573.1,667.1,521719
DIGIDRIVE.NS,252,nan,34.37,16.1,7930781
DISHTV.NS,251,nan,5.99,1.82,900668744
DRCSYSTEMS.NS,249,nan,23.68,11.5,19092168
DSKULKARNI.NS,251,nan,21.0,8.6,4932
EASTWEST.NS,19,nan,2.68,2.2,815234
EDELWEISS.NS,252,114.83543650793649,140.9,98.0,1399699933
ELECON.NS,252,nan,634.9,352.0,179140762
ELIN.NS,250,nan,234.0,90.5,46835588
ELPROINTL.NS,102,nan,180.89,102.0,11446905
EMCURE.NS,252,nan,2048.0,1260.0,53153852
EQUIPPP.NS,250,nan,25.89,13.85,4596643
ESAFSFB.NS,251,29.81131474103585,44.99,19.78,295926219
EUROBOND.NS,249,nan,247.99,126.3,2390955
GARUDA.NS,252,184.29952380952383,249.3,130.0,368661371
GENUSPAPER.NS,249,nan,18.71,8.67,24613799
GEOJITFSL.NS,250,nan,86.5,50.86,247963932
GICHSGFIN.NS,251,nan,184.0,130.05,26905399
SIEL.NS,18,nan,44.54,28.1,64847
GLOBALVECT.NS,249,nan,248.0,129.0,4759584
GODIGIT.NS,251,nan,381.4,244.2,131965135
GODREJPROP.NS,252,1916.6194436507938,2352.0,1434.0,220034995
GRAPHITE.NS,251,640.9685258964145,874.35,516.2,416942907
TUTIALKA.NS,14,57.58214285714285,62.9,52.0,226596
TVSELECT.NS,24,451.8145833333333,530.85,415.0,1210370
VOGL.NS,24,38.21791666666666,43.3,34.43,1469528284
REDTAPE.NS,251,nan,163.5,107.53,158351795
RPSGVENT.NS,251,nan,1179.0,551.9,88160143
RSWM.NS,250,nan,238.0,120.0,18724349
SADHNANIQ.NS,251,nan,11.3,1.27,806289116
SEMAC.NS,249,nan,545.65,205.0,421681
MENNPIS.NS,19,nan,85.8,69.55,2078728
MIDHANI.NS,251,nan,482.4,266.65,319251197
MINDTECK.NS,250,nan,307.68,145.13,31434193
MITCON.NS,249,nan,91.7,49.56,3215909
MOBIKWIK.NS,252,218.74531746031744,324.75,151.46,569208654
MOKSH.NS,249,nan,16.65,8.11,56535590
NATCAPSUQ.NS,250,nan,296.0,136.36,5442846
NATIONALUM.NS,252,339.2444444444444,445.15,198.68,3065652288
NEPHROPLUS.NS,185,nan,781.5,446.0,58305948
NEUEON.NS,251,nan,27.4,5.22,6037068
NEWGEN.NS,251,nan,1041.95,401.05,625366753
NH.NS,251,1846.3760960159361,2093.3,1589.0,102810472
NIVABUPA.NS,251,nan,91.4,67.5,451362044
NRBBEARING.NS,251,327.0204780876494,519.0,212.55,117125670
NRL.NS,250,nan,138.0,45.1,19390147
OBEROIRLTY.NS,251,1675.3031872509962,1986.1,1391.2,133796752
OLECTRA.NS,251,nan,1714.2,866.6,170821613
PANCHMAHQ.NS,19,nan,331.0,253.95,4570
PARKHOTELS.NS,252,nan,164.1,95.1,74132570
PIONEEREMB.NS,250,nan,39.2,19.61,6982543
PITTIENG.NS,249,nan,1199.9,675.0,15470838
PML.NS,18,nan,515.0,475.0,3260
PNBHOUSING.NS,251,nan,1211.5,729.6,299961009
POLYPLEX.NS,251,nan,1264.0,740.0,24163435
PREMEXPLN.NS,251,580.2167330677289,829.8,378.4,173293265
PVP.NS,251,32.78573705179283,71.9,23.0,331619719
PWL.NS,207,116.91309178743961,161.99,77.72,3549354432
SOLARA.NS,252,549.2313492063491,759.55,422.0,63807711
SOMANYCERA.NS,249,nan,576.8,332.0,25927660
INCREDIBLE.NS,249,nan,49.79,28.1,3020857
INDGN.NS,252,nan,615.5,414.0,90635735
INDIQUBE.NS,250,nan,243.8,131.15,29206442
INTENTECH.NS,249,nan,149.9,66.3,29367587
INTERARCH.NS,250,nan,2762.6001,1600.0,23597813
IRB.NS,252,20.905615079365077,23.95,18.76,4364192444
ITC.NS,252,331.1894841269842,426.4,255.5,4566516526
JSWINFRA.NS,252,290.51916666666665,355.8,233.42,568257471
KAMATHOTEL.NS,250,nan,329.8,140.2,19219424
KANCOTEA.NS,19,nan,58.7,46.2,10650
KHAITANLTD.NS,249,nan,178.0,85.0,1394942
KILITCH.NS,250,nan,219.5,117.25,16692337
KIRIINDUS.NS,252,nan,779.0,333.8,246153414
KIRLOSBROS.NS,251,nan,2189.2,1335.0,28558098
KIRLOSIND.NS,250,nan,4574.7998,2463.0,3758033
KJMCFIN.NS,19,nan,84.5,55.35,75002
LATTEYS.NS,249,nan,37.0,15.79,27146092
LGHL.NS,250,nan,399.5833,168.0,16890944
LMW.NS,249,nan,20151.0,11920.0,1044553
MAHSEAMLES.NS,251,nan,738.0,500.7,48107846
MANCREDIT.NS,250,nan,287.27,152.06,36067663
MANGALAM.NS,250,nan,79.49,22.8,21686341
MANGLMCEM.NS,249,nan,1120.0,679.35,22660097
GULFPETRO.NS,250,nan,71.4,23.25,24278802
HALDER.NS,163,nan,319.0,210.0,2123140
HARDWYN.NS,251,nan,20.2,7.61,905244951
HATHWAY.NS,252,nan,15.25,8.76,579301594
HATSUN.NS,251,nan,1240.2,855.3,19981296
HEALTHX.NS,249,nan,363.0,252.5,4483440
HFCL.NS,252,120.83698412698412,256.7,59.82,7316246154
HISARMETAL.NS,249,nan,192.4,124.99,809016
HOMEFIRST.NS,250,nan,1317.7,893.7,79523000
RACLGEAR.NS,251,nan,1856.0,897.9,20981439
SHRADHA.NS,249,nan,58.95,26.34,12855162
SHRIRAMFIN.NS,252,939.7380952380952,1153.7,602.8,1657771184
SIGIND.NS,249,nan,74.99,40.66,7096208
SINGERIND.NS,120,71.62933333333334,91.3,57.15,12019834
NATIONSTD.NS,19,113.55894736842104,148.1,98.27,1864374
IEX.NS,252,130.36218253968255,160.27,113.0,2076813026
IFBAGRO.NS,251,nan,1790.0,679.15,9381032
SONATSOFTW.NS,252,309.470119047619,421.5,207.15,444647295
SRIKPRIND.NS,19,nan,36.8,19.4,914551
STYRENIX.NS,251,2169.639039043825,2653.8,1780.0,9931687
TARMAT.NS,250,nan,73.9,46.26,10773535
THEINVEST.NS,249,nan,159.29,89.0,4308003
THELEELA.NS,251,nan,582.85,384.5,111542092
THYROCARE.NS,251,nan,662.0,342.55,198420296
TOTAL.NS,249,nan,87.89,45.0,4490718
UFLEX.NS,24,580.7875,723.5,471.55,17902389
VAKRANGEE.NS,24,5.904166666666666,6.15,5.5,20745758
WOCKPHARMA.NS,24,1923.3166666666668,2108.5,1814.4,19802251
WSI.NS,24,60.23583333333334,63.95,53.8,1440496
YESBANK.NS,24,22.62875,23.15,21.82,1178047460
3BBLACKBIO.NS,19,nan,1588.9,1099.5,437025
AADHARHFC.NS,252,nan,563.0,430.15,101326445
ACEINTEG.NS,249,nan,27.9,14.2,2778763
ACI.NS,250,567.7596000000001,726.0,461.6,49999161
ADVENTHTL.NS,210,173.98995238095233,345.05,120.02,61928369
ALMONDZ.NS,252,15.703293650793654,22.1,10.68,49613226
ALPINETEX.NS,39,nan,105.0,50.46,12080661
ANSALBU.NS,19,nan,92.4,70.64,74057
ARCHIDPLY.NS,250,nan,124.78,60.0,5998311
ARTNIRMAN.NS,250,nan,66.97,29.39,897326
AUROPHARMA.NS,250,1333.6628,1717.0,1061.3,329248636
AVROIND.NS,251,11.76803187250996,15.99,7.72,82459300
BAJAJHCARE.NS,252,nan,515.9,272.35,70223911
BALAJEE.NS,251,nan,54.48,21.1,22383515
BALAJITELE.NS,251,nan,141.32,69.52,107084650
BANARBEADS.NS,249,118.49409638554218,164.7,96.05,3708708
BANG.NS,250,nan,62.07,25.84,12206538
BEDMUTHA.NS,249,nan,150.01,94.55,2517069
BEL.NS,252,417.38273809523815,473.45,380.45,3598642697
BLACKBUCK.NS,252,nan,748.0,496.0,194382554
BLUECHIP.NS,248,2.7142338709677425,4.32,1.65,2304671
BOMDYEING.NS,252,130.23297619047622,195.45,92.0,240482607
BRAHMINFRA.NS,19,nan,184.0,151.2,368927
BSHSL.NS,249,nan,139.0,59.16,10857671
BTC-USD,365,81514.66296273972,126198.0703,57747.7656,15677763704904
CAMS.NS,251,751.3067330677289,844.9,611.4,358478342
CENTUM.NS,250,nan,4450.0,2044.2,15919321
CHOLAFIN.NS,251,1675.7669322709162,1952.5,1299.4,415326482
CMLL.NS,36,528.7625,624.4,460.0,99723192
COCKERILL.NS,103,nan,10871.5,5015.25,1811189
CPL.NS,37,nan,75.74,61.45,3484466
DCI.NS,249,277.0220481927711,475.0,208.98,13231639
DCMFINSERV.NS,249,nan,8.55,3.7,6421443
DCMSRIND.NS,251,nan,181.9,31.9,46357269
DELPHIFX.NS,250,nan,18.25,5.64,200287322
DGCONTENT.NS,249,nan,39.57,21.61,7419779
DJML.NS,250,nan,124.8,52.0,53371788
DOLPHIN.NS,251,nan,731.0,322.0,29605330
EASEMYTRIP.NS,251,nan,10.6,5.74,7724043580
EMMBI.NS,249,92.12152610441768,116.9,60.3,4645240
ENTERO.NS,251,nan,1920.0,944.0,37931758
EPACK.NS,252,nan,394.05,184.0,393245807
EPL.NS,251,218.34525896414337,274.03,176.4,376747258
ESABINDIA.NS,249,nan,7319.5,4710.0,1721802
ETHOSLTD.NS,250,nan,3245.8999,1919.4,11014822
EXICOM.NS,252,130.0784523809524,189.17,75.6,535875044
FEDDERSHOL.NS,19,nan,50.32,39.0,22417209
FEL.NS,249,nan,0.65,0.34,56619966
FINPIPE.NS,249,176.6698393574297,222.5,147.54,191330360
FIVESTAR.NS,250,nan,666.0,338.15,384390845
FLFL.NS,249,nan,1.99,1.1,14062397
FRACTAL.NS,145,nan,1118.0,733.7,94343731
FSL.NS,252,285.26690476190475,379.7,202.0,651883390
GAEL.NS,252,nan,184.99,101.2,256235073
GANGAFORGE.NS,250,nan,4.15,1.53,401360141
GCSL.NS,250,376.77804000000003,616.9,213.15,69001953
GKWLIMITED.NS,249,nan,1985.4,1375.0,192509
GLOTTIS.NS,235,nan,93.0,37.0,107933536
GMRP&UI.NS,251,107.80274900398406,136.95,86.8,468517415
UJJIVANSFB.NS,24,69.54458333333334,73.94,61.4,356039904
RATEGAIN.NS,250,nan,1050.0,437.0,130658232
RATNAVEER.NS,250,170.092726,314.9,130.5,651294780
RHL.NS,250,nan,274.85,160.98,3031957
ROHLTD.NS,249,nan,562.95,269.4,13615174
ROLLT.NS,249,nan,4.95,1.07,103945776
ROSSTECH.NS,252,nan,1241.7,551.9,52184099
ROUTE.NS,251,nan,890.4,410.7,128501829
RPEL.NS,251,961.041235059761,1943.7,561.3,25281459
SAPPL.NS,19,nan,309.0,270.0,24810
SCI.NS,252,nan,368.75,195.55,1660233561
MODTHREAD.NS,250,nan,65.65,35.61,1592883
MOIL.NS,251,nan,404.9,242.35,289652999
MOTHERSON.NS,252,127.91888888888886,173.27,100.2,4893191131
MUTHOOTCAP.NS,250,nan,303.0,175.25,7373642
MUTHOOTFIN.NS,252,3345.844836904762,4149.5,2671.0,205612641
MWL.NS,251,nan,43.94,19.997,210376162
NARMADA.NS,251,nan,22.585,9.95,277709493
NAVKARCORP.NS,251,nan,132.0,74.05,142555357
NBIFIN.NS,249,nan,2991.0,1539.0,253283
NIBE.NS,252,1241.0394841269842,1848.0,809.6,26608002
NITCO.NS,250,nan,123.59,64.0,218380369
NOCIL.NS,252,164.85710317460317,204.5,125.31,398122280
NOVARTIND.NS,107,1423.4149523364483,2588.8,672.25,7348138
ONIXSOLAR.NS,19,360.521052631579,464.2,262.45,7564924
PARAGMILK.NS,252,251.31269841269844,376.95,177.84,260784433
PAVNAIND.NS,251,nan,43.8,14.11,44938592
PIRAMALFIN.NS,214,nan,2326.3999,1260.0,85220593
PNB.NS,252,115.12075396825398,135.15,98.5,4636591457
POLYCAB.NS,252,8183.311507936508,10126.0,6663.0,93052027
POLYMED.NS,252,nan,2107.8,1182.0,49532876
PRAJIND.NS,251,nan,427.65,273.0,477304171
PRSMJOHNSN.NS,250,nan,176.0,97.1,251010337
SMARTWORKS.NS,251,nan,619.0,361.5,27099408
SMLMAH.NS,252,4008.0992099206355,6654.0,2719.0,25802838
SNOWMAN.NS,251,nan,59.8,30.5,63441220
IMPEXFERRO.NS,249,nan,5.18,1.3,5500214
INDOUS.NS,251,nan,159.0,70.0,10753648
INDRAMEDCO.NS,251,nan,640.85,342.0,98060931
INVPRECQ.NS,19,nan,1405.8,1166.0,82202
IPCALAB.NS,251,nan,2001.5,1251.6,71231518
ITDC.NS,250,589.6812000000001,822.0,368.0,227163882
J&KBANK.NS,251,125.90988047808766,201.75,97.35,1076927274
JETFREIGHT.NS,250,nan,25.95,11.9,43887512
JNKINDIA.NS,251,nan,558.0,200.92,135240903
JSFB.NS,252,nan,606.95,330.0,144861355
JSLL.NS,251,657.8137450199204,849.5,492.0,177060691
JSWHL.NS,251,nan,22790.0,10530.0,1046209
JUSTDIAL.NS,251,nan,878.6,480.5,143274870
JYOTISTRUC.NS,251,nan,17.42,7.94,2257955522
KEEPLEARN.NS,249,nan,3.21,1.51,17978318
KHANDSE.NS,249,19.111847389558232,26.88,12.2,2295847
KITEX.NS,251,nan,232.7,122.75,331407411
KPIGREEN.NS,251,nan,542.25,281.0,366092672
KPIL.NS,250,nan,1479.6,1007.1,49577357
KRITINUT.NS,249,nan,102.99,51.36,7356910
KUSUMGAR.NS,43,nan,659.5,548.0,54965290
LAURUSLABS.NS,251,1217.0079681274901,1981.8,823.1,528141983
LEENEE.NS,19,nan,11.48,6.81,982423
LOVABLE.NS,250,nan,104.7,55.0,5391027
MASKINVEST.NS,249,nan,246.09,114.94,471400
GRINDWELL.NS,250,nan,2455.0,1329.0,15880551
GTPL.NS,251,77.9960956175299,118.95,50.85,21925768
GUJALKALI.NS,251,nan,815.0,409.15,313257160
GUJENERGY.NS,251,369.01772908366536,452.0,240.36,246841617
GULPOLY.NS,251,165.7867330677291,227.63,121.5,79803848
HAPPSTMNDS.NS,252,421.2142857142858,583.4,328.8,377061561
HARIOMPIPE.NS,251,nan,572.2,268.05,77518426
HEXATRADEX.NS,249,nan,194.89,147.26,1055633
HINDPETRO.NS,252,413.35039682539673,508.45,316.2,1526993257
HITECH.NS,252,91.2226984126984,127.5,70.14,305881898
RAJSREESUG.NS,251,33.7509561752988,43.2,24.65,17033992
SEIL.NS,19,nan,215.6,189.94,5100103
SEKURITIND.NS,19,nan,124.65,108.96,481285
SHANKARA.NS,249,nan,1048.6,98.25,45098813
SHANTIGOLD.NS,252,nan,280.75,155.0,284363599
SHBAJRG.NS,19,nan,184.0,153.0,53640
SHREDIGCEM.NS,251,nan,97.15,53.9,54958386
SHRIRAMPPS.NS,251,nan,99.44,60.57,180221666
SIEMENS.NS,251,3414.0207159362544,4149.3999,2826.0,101579926
SINDHUTRAD.NS,250,nan,32.74,17.64,598318761
SIS.NS,250,nan,480.95,257.05,44382481
IDEA.NS,252,11.443095238095237,15.79,7.3,124227376317
SOMICONVEY.NS,250,nan,169.4,80.16,6813618
SOTL.NS,252,nan,850.1,285.8,80739570
SPLIL.NS,249,32.82421686746988,45.2,20.2,3693732
SREEL.NS,249,nan,400.0,165.25,4270300
STYLEBAAZA.NS,252,nan,447.1,229.95,212546840
SULA.NS,251,nan,292.74,135.75,96905922
SUNCLAY.NS,251,1358.4820717131474,1942.0,1112.8,4435319
SUPERSPIN.NS,249,nan,9.98,3.79,12688975
SUPREMEIND.NS,251,3666.706363346613,4632.0,3140.0,60747409
SVGLOBAL.NS,19,nan,172.81,114.3,345941
TANAA.NS,19,289.5736842105263,322.0,238.0,277894
THEJO.NS,249,nan,2286.6001,1443.6,2082882
THOMASCOTT.NS,252,nan,459.8,230.0,11871809
TIGERLOGS.NS,247,nan,56.69,22.9,41023818
TOYAMSL.NS,19,nan,0.69,0.6,9812016
TPHQ.NS,250,nan,0.86,0.4,652824361
TPLPLASTEH.NS,251,nan,90.33,50.01,32450347
TRANSWORLD.NS,250,nan,270.99,111.56,7043543
TTL.NS,250,nan,11.8,5.5,38080699
UNITDSPR.NS,24,1520.6083333333333,1563.4,1446.3,13418506
UNITEDPOLY.NS,24,34.83958333333333,42.0,28.1,2659572
UNITEDTEA.NS,24,457.8770833333333,490.8,441.0,67324
UTIAMC.NS,24,894.9541666666668,924.9,866.0,2713083
VALIANTORG.NS,24,303.6041666666667,341.55,278.1,1145689
VARDHACRLC.NS,24,44.285,46.7,41.4,647081
VARROC.NS,24,816.75,896.0,672.55,25948315
VMART.NS,24,822.3583333333332,868.9,766.75,2761656
VPRPL.NS,24,33.72416666666667,42.75,27.5,21324459
XCHANGING.NS,24,63.48,69.29,60.0,1887523
YATRA.NS,24,112.40875,121.7,101.26,62287858
YUKEN.NS,24,894.5,1028.5,708.1,513420
ZENSARTECH.NS,24,483.05,522.95,455.6,17302558
ZSARACOM.NS,14,11468.5,13418.0,9808.0,1137
AAVAS.NS,251,nan,1771.9,1060.4,45143104
ADANIENT.NS,252,2520.84997063492,3245.0,1753.0,460702973
AEROENTER.NS,251,nan,159.6,62.2,143314829
AFFORDABLE.NS,250,nan,297.0,119.71,12164977
AKCAPIT.NS,19,nan,1800.0,1644.2,29446
ALICON.NS,249,nan,1022.0,580.0,7326164
ALKEM.NS,250,nan,5933.5,5051.0,33638233
AMAGI.NS,162,nan,727.4,310.2,128800640
AMRUTANJAN.NS,251,nan,774.3,482.8,9704931
ARDEE.NS,23,nan,73.19,50.48,290507888
ASALCBR.NS,250,871.5462000000002,1277.0,660.65,14986060
ASHAPURMIN.NS,252,655.4878968253969,924.9,455.1,187820622
ASIANTNE.NS,19,nan,10.99,8.6,263815
ASKAUTOLTD.NS,252,nan,687.7,375.3,96527082
ASPINWALL.NS,249,nan,299.8,200.25,1413168
ASTAR.NS,19,nan,619.5,565.0,1476
ASTRAL.NS,251,1496.2262948207172,1768.7,1311.6,187252442
ATALREAL.NS,249,nan,36.7,13.75,1318247572
ATHERENERG.NS,252,889.8748015873016,1744.0,529.2,978758122
ATLASCYCLE.NS,249,99.91248995983933,130.0,76.15,4073831
AUTOIND.NS,250,76.50780000000002,104.0,48.35,40105142
AVALON.NS,251,nan,2400.0,777.3,92464531
AVANTEL.NS,252,160.50813492063492,215.0,117.05,616877788
AXITA.NS,250,nan,12.2,6.57,245860128
AYMSYNTEX.NS,250,203.52192000000005,330.0,141.53,11445210
AZAD.NS,252,1908.4678611111112,2986.6001,1360.0,91181594
BAJAJINDEF.NS,251,nan,442.6,207.25,9297607
BALKRISHNA.NS,250,nan,25.97,12.0,8481011
BALPHARMA.NS,250,nan,124.6,60.0,7884564
BATLIBOI.NS,107,nan,106.5,15.7,6045715
BBL.NS,251,nan,3411.0,2051.7,8971743
BETA.NS,250,nan,2807.8999,990.1,5236876
BIOCON.NS,252,nan,447.15,337.05,952396074
BIRLAMONEY.NS,250,141.42419999999998,188.85,95.0,18826059
BLUECLOUDS.NS,19,nan,23.99,19.1,41968588
BROOKS.NS,250,nan,163.9,36.3,17582637
CARRARO.NS,250,nan,667.55,416.0,44728602
CGCL.NS,252,nan,287.45,151.1,721529911
COASTCORP.NS,250,nan,66.7,32.5,40693906
CPCAP.NS,250,nan,152.0,73.51,6796857
CREDITACC.NS,251,nan,1634.0,1113.0,134980018
DAMODARIND.NS,250,nan,38.8,20.0,2639465
DCM.NS,249,nan,104.3,55.0,3598772
DECNGOLD.NS,19,nan,250.8,211.15,33695980
DELTAMAGNT.NS,249,nan,92.5,45.51,1833419
DEVYANI.NS,251,nan,191.0,91.55,980169059
DIGJAMLMTD.NS,250,nan,73.19,36.03,4704157
DLF.NS,251,655.6978087649402,794.8,489.4,914165782
DMART.NS,252,nan,4818.0,3600.0,124792185
DUCON.NS,251,3.594752589641434,6.45,1.75,166473381
EMBDL.NS,251,67.06099601593625,105.7,39.46,805367537
